family_size,province_name,province,monthly_mean,monthly_median,monthly_q1,monthly_q3,monthly_income_mean,monthly_income_median,monthly_income_q1,monthly_income_q3,col_index,income_index,col_index_custom,income_index_custom
4.0,Negros Occidental,45,33351.0,27826.17,19581.83,39730.0,52567.37,40580.0,27306.67,61583.33,0.08723349261585994,0.03665550431054075,0.5365426563582066,0.5185929892770426
4.0,Negros Oriental,46,23839.94,16828.83,13072.92,24479.75,48252.59,29163.17,18551.25,50650.0,0.0408103589827886,0.022402579961288444,0.5129713026515828,0.5114704513524102
4.0,North Cotabato,47,27436.09,22386.75,17231.0,33963.83,50938.79,37069.17,25390.0,58578.83,0.0642720381599278,0.03227253684995095,0.5248839740969613,0.5164027123068208
4.0,Northern Samar,48,22934.68,18662.83,14261.17,25734.08,46639.4,32383.33,24133.33,50031.83,0.04855223357092108,0.026422671078742972,0.51690224074188,0.5134793900616127
4.0,Nueva Ecija,49,31508.37,29252.92,23675.08,37359.75,54158.94,47103.33,34597.5,66736.96,0.09325624047224929,0.04479931734754034,0.5396007075688563,0.5226626535638799
4.0,Nueva Vizcaya,50,30205.81,25029.08,19340.62,35199.73,48183.26,38933.92,28078.92,57179.75,0.07542612075559851,0.034600515866916974,0.5305474613620293,0.5175660608540934
4.0,Occidental Mindoro,51,25579.73,20573.92,15514.33,29960.83,45900.24,31980.83,22330.83,50673.67,0.0566195286127063,0.025920184657330543,0.5209984111208253,0.5132282852002226
4.0,Oriental Mindoro,52,25528.44,21036.17,17052.58,28316.12,42286.31,33247.67,25040.0,45021.5,0.058570827155980144,0.02750172477683891,0.5219891832758089,0.5140186198153864
4.0,Palawan,53,27573.26,22079.83,17238.67,31400.52,49964.91,35811.67,26653.92,52104.96,0.06297643502547326,0.03070265691224628,0.5242261313932132,0.5156182045721672
4.0,Pampanga,54,46987.14,43763.54,35964.25,53327.38,75353.66,66055.83,51621.04,88857.08,0.15451000286922145,0.06845987362535164,0.5707023154597108,0.5344864172545536
4.0,Pangasinan,55,29872.17,25970.33,19172.92,35256.58,54226.95,41056.67,30307.5,61040.77,0.07939942471202147,0.03725058555897469,0.5325649070967579,0.5188903660578595
4.0,Quezon,56,33455.71,28870.33,22339.25,38464.33,48942.62,37283.33,28662.92,55906.42,0.09164121113818516,0.032539897078546445,0.5387806761599322,0.5165363188089707
4.0,Quirino,57,25785.55,21803.21,16916.54,29072.54,50822.93,39053.0,29452.29,54977.67,0.06180873745264381,0.03474917694284689,0.523633232759332,0.5176403504612843
4.0,Rizal,58,52457.47,42778.75,31342.83,61222.81,88010.15,61496.33,44776.08,97531.67,0.15035290326417947,0.06276773241186104,0.5685915474542889,0.5316419138619866
4.0,Romblon,59,26214.26,21067.88,17161.29,28516.88,44065.85,28566.67,23076.92,40800.21,0.05870468475859176,0.02165790132682257,0.5220571494954618,0.5110983170671451
4.0,Samar,60,23656.94,19779.67,15119.75,25737.0,38926.26,27871.67,20695.83,38541.67,0.05326675658891992,0.020790253965625956,0.5192960405765404,0.5106647322754281
4.0,Sarangani,80,21882.25,18997.76,14687.5,25344.48,34710.31,27055.54,21194.17,36209.21,0.0499660754770297,0.019771386280887267,0.5176201192013037,0.5101555789573502
4.0,Siquijor,61,28491.78,22789.17,20251.12,32433.75,57149.49,41527.5,31568.08,66047.54,0.0659707759853129,0.03783837607274765,0.5257465085060656,0.5191840994787
4.0,Sorsogon,62,26919.25,22749.0,17862.25,31479.67,40223.56,31317.33,23451.58,42451.0,0.0658012061367822,0.02509186232041838,0.5256604093876974,0.5128143520933099
4.0,South Cotabato,63,28771.65,23721.71,17769.0,32743.94,48662.32,33718.67,25310.31,52152.08,0.0699073123694007,0.02808972752090165,0.5277452854999183,0.5143124592929387
4.0,Southern Leyte,64,30759.65,26274.5,20650.5,36177.56,50537.91,37440.0,29533.17,58097.0,0.08068341925589947,0.032735486016789134,0.5332168555367391,0.5166340594266948
4.0,Sultan Kudarat,65,24720.69,19839.62,15510.54,27412.39,40671.54,29252.33,19640.83,42202.42,0.05351982386348838,0.022513888506215482,0.5194245355266568,0.511526074978352
4.0,Sulu,66,21482.4,20395.42,17131.12,24371.88,35644.24,31746.67,27653.75,38612.08,0.05586602555164761,0.025627856159348088,0.5206158198181438,0.5130822014378794
4.0,Surigao del Norte,67,26543.27,21478.17,15943.5,30433.0,50401.39,37680.0,29128.33,55511.67,0.06043664425955406,0.033035105249432574,0.5229365522157824,0.5167837865490145
4.0,Surigao del Sur,68,28686.96,24843.0,19173.42,32012.33,43900.86,33717.5,26222.42,44338.08,0.07464062019760523,0.02808826687714252,0.5301486233250378,0.5143117293732173
4.0,Tarlac,69,37306.77,32775.33,24524.17,45370.27,57418.43,47016.67,32365.75,63908.83,0.10812540975686419,0.044691129836286675,0.5471505307087927,0.5226085895954623
4.0,Tawi-Tawi,70,16229.09,16074.17,12797.33,19023.5,30629.12,27714.33,21833.33,34829.83,0.03762470845024767,0.020593828590358798,0.5113537880718534,0.5105665736694873
4.0,Zambales,71,38776.71,35273.17,25907.0,46067.67,55863.91,47056.67,33483.33,67456.33,0.11866955589711545,0.044741066375060576,0.5525043226387097,0.5226335441158488
4.0,Zamboanga Sibugay,83,24757.97,18684.67,14931.46,25266.92,44999.33,27578.33,21644.88,43941.67,0.048644426886627075,0.020424044358527522,0.5169490519130315,0.5104817283001729
4.0,Zamboanga del Norte,72,24644.64,19471.0,15209.92,25684.67,40477.51,27872.5,21845.67,38393.83,0.051963766169553054,0.020791290148805514,0.518634446977668,0.510665250081726
4.0,Zamboanga del Sur,73,27682.64,24822.5,16076.17,33324.67,44292.45,36049.17,25560.67,49813.67,0.07455408343148925,0.03099915511121635,0.530104684267867,0.5157663720369626
4.5,Abra,1,35134.73,29427.67,20264.83,36245.9,59297.27,44874.67,30180.0,64433.33,0.09399391363706724,0.04201702818494401,0.5399752612391285,0.5212722750287601
4.5,Agusan del Norte,2,35835.4,28115.0,20758.21,39944.04,59837.08,38459.58,27435.33,64588.42,0.08845273233084922,0.034008343421866614,0.5371617255232124,0.517270137674089
4.5,Agusan del Sur,3,23990.38,21872.0,16638.0,28643.08,31962.93,27708.0,20918.33,36592.5,0.062099121069283746,0.02058592613309783,0.5237806750882479,0.5105626246166362
4.5,Aklan,4,39621.25,30743.33,24551.83,40507.25,59968.31,49207.0,37714.67,65115.0,0.09954771664722123,0.047425567310602906,0.5427952056272858,0.5239750554614215
4.5,Albay,5,31262.93,25208.0,19016.09,34297.85,53453.08,37277.67,25514.0,61850.42,0.07618139676503619,0.03253283105830993,0.5309309528795407,0.516532787744336
4.5,Antique,6,31573.75,25322.67,18859.54,34523.33,66231.6,43611.67,30883.75,62726.67,0.07666545388554932,0.04044028197315793,0.5311767329617733,0.5204843360475533
4.5,Apayao,81,34169.63,27391.92,24347.67,31400.5,72826.39,37640.83,31680.83,55337.5,0.08540039063118354,0.032986204893838224,0.5356118985252123,0.5167593498349259
4.5,Aurora,77,30582.25,22862.17,19381.5,35311.67,55261.54,35271.67,28580.83,59811.0,0.06627893129879908,0.03002851363879855,0.5259029744169662,0.5152813185469481
4.5,Basilan,97,23260.56,20723.79,17099.94,24923.54,39338.74,31561.25,25152.08,42046.71,0.057252175692599126,0.025396375333861652,0.5213196377792729,0.5129665247586274
4.5,Bataan,8,43606.84,38088.0,28911.42,48790.0,72237.95,56334.17,41441.67,76754.08,0.13055181371985972,0.05632322233693338,0.5585375409946045,0.5284214331880148
4.5,Batanes,9,34089.64,32608.05,27158.6,39187.83,68997.19,56894.58,50231.76,92499.79,0.10741926974535773,0.0570228457292905,0.5467919880022797,0.5287710522572612
4.5,Batangas,10,47242.03,38594.17,30156.71,60923.17,103214.39,58111.42,44681.88,96438.25,0.13268851200790496,0.058541965175331494,0.5596224499003655,0.5295301937219418
4.5,Benguet,11,41842.89,36402.96,25867.38,50947.0,73218.44,62037.83,41455.42,86503.75,0.12343874482346562,0.06344374830551278,0.5549258790972903,0.5319797356817201
4.5,Biliran,78,32706.16,27184.17,19006.33,42303.67,62770.29,43028.08,29100.0,70176.33,0.08452341437944716,0.03971172035658134,0.5351666136897384,0.520120255833743
4.5,Bohol,12,29574.32,22950.88,16574.92,36286.5,55835.98,40524.42,27175.83,64858.71,0.06665340332426978,0.03658611748991441,0.5260931126492401,0.5185583149709654
4.5,Bukidnon,13,19607.47,17319.25,13757.0,22816.71,45753.08,36329.44,25923.75,53945.29,0.0428805717066228,0.03134904795427042,0.5140224535012248,0.5159412221226815
4.5,Bulacan,14,40466.47,39351.17,29095.46,48445.84,68979.97,58782.5,45930.0,83917.33,0.13588404039570012,0.0593797504863413,0.5612449799627183,0.5299488557104677
4.5,Cagayan,15,32886.53,29563.12,24312.81,37976.31,64122.98,48801.17,36734.58,70177.75,0.09456568948928237,0.04691892367233755,0.5402655805217517,0.5237218731362092
4.5,Camarines Norte,16,27136.35,23825.5,19145.83,31075.08,46457.75,36033.33,28391.67,52585.0,0.07034544168428744,0.030979380241861885,0.5279677457313205,0.5157564900468895
4.5,Camarines Sur,17,30136.71,22222.17,15579.5,39230.33,65742.0,40225.0,27761.67,91924.67,0.06357729567371467,0.03621231752892234,0.5245312184857829,0.5183715179086116
4.5,Camiguin,18,28035.27,24881.92,18737.23,34206.92,50181.99,40160.58,31667.08,53285.29,0.07480491341405565,0.03613189473322696,0.5302320432326029,0.5183313286535289
4.5,Capiz,19,34303.31,29443.5,22731.75,39582.5,51459.87,40853.33,30519.25,60503.25,0.09406073690573144,0.03699673316411754,0.540009190764739,0.5187635097534743
4.5,Catanduanes,20,30516.14,23269.55,17110.8,30898.42,44639.37,30776.67,22660.42,43611.21,0.06799860680027858,0.024416895094080876,0.5267761399345372,0.5124770543185045
4.5,Cavite,21,48249.15,40576.83,29864.67,60516.83,85945.35,63715.0,46295.33,102766.67,0.1410579258960766,0.06553754992389857,0.5638720211730528,0.5330260600056397
4.5,Cebu,22,38824.47,34438.0,24027.42,48867.59,67813.25,58681.25,40901.0,84997.62,0.11514404804555026,0.05925334862256986,0.5507142454495748,0.5298856895807391
4.5,Compostela Valley,82,24500.21,20965.58,16926.88,28456.22,50935.42,38814.0,29607.5,56589.04,0.05827284518914468,0.0344508061236728,0.5218378828833367,0.5174912472019744
4.5,Davao Oriental,25,21607.0,18468.08,15506.48,24772.75,39765.36,30255.0,24652.5,42476.71,0.04773013429281923,0.023765635239526288,0.5164848196987581,0.5121516037022527
4.5,Davao del Norte,23,31509.32,27974.5,21467.19,37801.54,47214.58,37642.0,31448.92,57462.5,0.0878596388850299,0.03298766553759736,0.5368605822289447,0.5167600797546471
4.5,Davao del Sur,24,28662.28,23733.42,16746.17,32667.62,68613.41,39950.5,28472.29,62041.71,0.06995674385872844,0.03586962803158641,0.5277703843467216,0.5182002675124585
4.5,Dinagat Islands,85,23652.06,20450.02,15845.08,24127.19,52869.98,35748.25,25808.54,48458.46,0.05609650884091263,0.03062348253002025,0.5207328477460228,0.5155786391800943
4.5,Eastern Samar,26,29383.55,22734.98,17927.75,30735.08,45893.79,31051.42,25156.46,46873.54,0.0657420234313702,0.024759896694784136,0.52563035935933,0.5126484606804099
4.5,Guimaras,79,32237.28,27977.25,23264.25,37518.25,54749.97,42890.0,35478.5,73092.92,0.08787124747560646,0.03953933942473382,0.5368664764927116,0.5200341128293685
4.5,Ifugao,27,28354.12,23578.0,18625.5,30964.17,61069.6,49986.67,37636.67,72392.5,0.06930066853239936,0.04839891784024919,0.5274372619923083,0.5244614627341669
4.5,Ilocos Norte,28,48072.06,42017.0,34361.52,52586.67,89460.57,69270.0,56197.92,97658.75,0.1471373236744794,0.07247248674612476,0.5669588363908844,0.5364916190243282
4.5,Ilocos Sur,29,31688.6,29191.67,23231.0,35481.6,61824.87,50155.83,40704.58,64183.75,0.09299768550031737,0.04861009946272404,0.5394694262395048,0.5245669954008819
4.5,Iloilo,30,37679.01,31474.67,21686.33,49624.33,78332.22,56274.33,34325.83,93953.33,0.10263492633167312,0.05624851727492763,0.5443627368502726,0.5283841012255165
4.5,Isabela,31,28982.2,25596.88,21213.67,31866.38,51469.1,43994.67,34190.08,63996.88,0.07782297811172809,0.04091842433191808,0.531764466077226,0.520723275580255
4.5,Kalinga,32,34390.86,30689.67,23426.0,38669.33,62278.72,51154.17,38695.0,75311.67,0.09932120138528053,0.04985644056571257,0.5426801924659306,0.5251898227979508
4.5,La Union,33,38673.64,34291.83,23371.33,46915.0,78280.94,60145.0,39245.5,100026.67,0.11452701979661495,0.06108071383832748,0.5504009492551044,0.530798869061136
4.5,Laguna,34,46682.5,40541.92,29263.61,61897.81,77289.21,66477.83,40443.75,103337.88,0.14091056011533956,0.06898670410941633,0.563797196173744,0.5347496874446321
4.5,Lanao del Norte,35,30432.96,23919.67,17306.94,37822.58,56248.1,37186.67,24664.38,64899.71,0.07074296203868463,0.03241922543259929,0.5281695867563824,0.5164760162104565
4.5,Lanao del Sur,36,26958.37,26691.42,22893.24,29500.81,36942.29,33845.58,31468.42,38190.75,0.0824433660134154,0.02824816367429657,0.5341104687911594,0.5143916337474952
4.5,Leyte,37,30454.14,25871.0,19433.58,34547.33,47666.36,38118.5,28899.83,52659.17,0.07898012242039704,0.03358253455574151,0.532352006289501,0.5170573504787525
4.5,Maguindanao,38,22274.83,20956.0,17256.62,24543.79,29774.74,26083.33,21404.17,31612.92,0.0582324050808817,0.018557666221852787,0.5218173494117417,0.509549053100724
4.5,Marinduque,40,31874.97,25997.67,21659.83,36881.79,50263.93,39636.67,28597.92,55611.88,0.07951483520888053,0.03547783843250103,0.5326235067954431,0.5180044805841354
4.5,Masbate,41,27111.54,20480.67,17152.17,30795.42,49460.98,34918.33,27137.5,59603.5,0.05622589185952017,0.029587399223539257,0.5207985419949146,0.5150608827911132
4.5,Metropolitan Manila,39,52251.78,46786.19,37333.42,61267.25,84788.79,71003.33,52149.58,101099.17,0.1672695324350986,0.07463639926494912,0.5771809686868845,0.5375729794948706
4.5,Misamis Occidental,42,33815.74,24537.58,20467.72,36749.08,52402.96,36473.33,26449.38,55930.0,0.073351349021647,0.03152868216837485,0.5294939956742534,0.5160309897711421
4.5,Misamis Oriental,43,30900.38,25451.67,19621.92,35852.21,57056.56,44110.83,31020.42,64361.25,0.0772100023162304,0.041063440040517506,0.5314532275166524,0.5207957435074576
4.5,Mountain Province,44,27918.55,23728.25,20062.79,32031.96,58011.32,42751.5,34681.38,70919.17,0.06993491970844454,0.03936643415922917,0.52775930313084,0.5199477078025299
4.5,Negros Occidental,45,36289.04,31203.33,21850.92,43399.75,58991.67,44009.33,31323.33,70426.92,0.10148951725275063,0.04093672607337872,0.5437811552028238,0.5207324214119766
4.5,North Cotabato,47,33635.71,27045.04,19966.71,36147.23,63353.62,43370.25,30952.71,67963.12,0.0839361041223878,0.04013888999338802,0.534868406810511,0.52033372303976
4.5,Northern Samar,48,24604.53,20778.54,14934.47,27540.21,50642.07,39654.83,27489.83,55938.79,0.05748329217771376,0.03550050962110439,0.5214369872124484,0.518015809936391
4.5,Nueva Ecija,49,30602.7,29668.17,24558.25,33204.83,48419.07,45603.33,34148.08,62294.58,0.09500913764930599,0.04292669714351887,0.5404907413976435,0.5217268590493825
4.5,Nueva Vizcaya,50,29624.11,25904.0,20744.21,33305.33,50243.11,39699.58,31192.33,53332.04,0.07911942550731546,0.035556376123857696,0.5324227374547026,0.5180437278060734
4.5,Occidental Mindoro,51,24667.4,21662.17,15608.08,28212.42,44445.15,32158.33,24801.08,47523.75,0.06121336450176582,0.026141778048139747,0.5233309320459976,0.5133390208844382
4.5,Oriental Mindoro,52,23169.31,19443.5,15998.25,26447.5,42023.82,30625.83,24601.5,43213.67,0.0518476802637877,0.02422858440636448,0.51857550434,0.5123829508221267
4.5,Palawan,53,32585.04,27694.17,21200.0,38871.46,63559.87,47682.5,33125.0,76930.17,0.0866762802681863,0.04552236097658242,0.5362597316974,0.5230239763031874
4.5,Pampanga,54,47883.66,45247.42,38108.75,52956.54,75919.34,67000.0,52825.83,88600.83,0.1607739139182062,0.0696385881707056,0.573882817320905,0.5350754499923889
4.5,Pangasinan,55,29386.35,26200.4,20417.12,36033.46,64898.13,40305.75,30920.88,57834.29,0.08037062050618268,0.03631312691657216,0.5330580319203319,0.518421894846642
4.5,Quezon,56,35811.27,31537.83,23300.77,42770.08,53143.25,39892.75,30279.58,59568.29,0.10290154399742366,0.03579753215373158,0.5444981120137313,0.5181642394236504
4.5,Quirino,57,28104.15,23706.42,17395.96,34278.58,61866.35,45955.83,33007.79,70477.5,0.06984276860579519,0.04336676289146392,0.5277125133933748,0.5219467707602894
4.5,Rizal,58,63017.42,44592.79,32238.58,65571.17,118409.23,61527.67,42760.58,100335.42,0.15801052059125464,0.06280685768999038,0.5724797039064823,0.5316614657287094
4.5,Romblon,59,29043.28,27033.58,20630.04,35506.12,49639.13,35730.42,27007.08,54788.67,0.08388772795947616,0.030601223317861782,0.5348438438058682,0.5155675157026319
4.5,Samar,60,23522.5,19214.67,14930.17,24819.02,38887.04,27575.75,20607.46,38482.29,0.0508817188886501,0.0204208234517766,0.5180850372935427,0.510480118733608
4.5,Sarangani,80,24505.7,20892.58,14460.58,29424.33,42281.88,30260.25,20356.21,41928.5,0.0579646898756585,0.02377218941024036,0.5216814169724361,0.5121548789830533
4.5,Siquijor,61,39551.97,30963.33,23650.83,44803.33,98595.74,67483.33,44776.67,88052.5,0.10047640389334397,0.0702419838528454,0.5432667467286301,0.5353769817008502
4.5,Sorsogon,62,25164.6,23544.0,18217.12,29035.67,38693.03,31392.5,23102.92,40383.75,0.06915714413981675,0.02518570556090924,0.5273643874584641,0.5128612478757465
4.5,South Cotabato,63,34326.7,28020.5,20128.08,38469.67,59370.67,40017.0,28015.0,68039.67,0.08805381894558284,0.03595264752729802,0.5369591771864985,0.5182417544026012
4.5,Southern Leyte,64,36788.51,27489.86,21882.38,40475.15,63124.35,40664.17,32647.29,74534.92,0.08581382530793474,0.03676058327225574,0.5358218200500562,0.518645499826566
4.5,Sultan Kudarat,65,23445.32,21285.58,17099.33,27277.17,39893.1,29958.0,21680.83,43421.67,0.05962366300168689,0.023394856439130036,0.5225237608489283,0.5119663163883822
4.5,Sulu,66,20662.01,19325.71,16196.62,24734.46,35265.75,31585.25,27768.75,37208.33,0.051350452669602246,0.025426337257125994,0.518323036947603,0.5129814974708593
4.5,Surigao del Norte,67,29508.59,24300.67,19539.5,34928.17,59819.55,44136.17,33676.67,68653.33,0.0723512794967427,0.04109507483783077,0.5289862102091649,0.5208115521961225
4.5,Surigao del Sur,68,27972.42,24429.0,21364.67,30216.33,42757.47,33951.67,26542.17,44477.83,0.07289299965262874,0.02838060785925965,0.5292612687070536,0.5144578193741906
4.5,Tarlac,69,40560.52,35737.92,27780.25,46584.84,64174.96,54378.33,40204.17,75207.58,0.12063140770454978,0.05388152533704448,0.5535004532152994,0.5272012569591918
4.5,Tawi-Tawi,70,17729.81,17266.33,13155.92,20647.12,34301.77,30091.67,21254.17,43787.5,0.04265718021087365,0.023561731867577734,0.5139090264326651,0.5120497081568841
4.5,Zambales,71,45143.19,39111.17,30021.34,49336.25,66614.68,54163.0,40368.25,75279.42,0.13487092703629347,0.053612704464689846,0.5607305714885245,0.5270669205373207
4.5,Zamboanga Sibugay,83,22101.38,19790.75,15661.81,24799.46,37109.85,28233.92,22223.71,40878.71,0.0533135286556792,0.02124249174489714,0.5193197891010991,0.5108907266506791
4.5,Zamboanga del Norte,72,25903.2,20097.67,16542.5,25694.83,40321.4,28581.67,22432.0,44044.0,0.054609131790133734,0.021676627528862784,0.5199776318048471,0.5111076750122902
4.5,Zamboanga del Sur,73,27870.24,25715.62,16787.12,34155.54,42925.44,37284.58,27396.21,48120.83,0.07832421594629452,0.03254145759538313,0.5320189696698333,0.5165370986377328
5.0,Abra,1,30544.21,27830.33,22289.67,35778.88,47353.36,37327.67,30065.83,54452.29,0.08725105324742302,0.03259525173177731,0.5365515727717594,0.5165639808948191
5.0,Agusan del Norte,2,32880.44,26893.0,19785.33,37821.83,54750.55,36305.0,26254.17,56891.67,0.0832942968092037,0.031318536729079555,0.5345425290421093,0.5159259749107252
5.0,Agusan del Sur,3,26593.12,21871.0,17143.33,27899.08,39119.65,28258.83,23191.92,36819.92,0.062094899763619545,0.021273589724418597,0.5237785317196054,0.5109062670782499
5.0,Aklan,4,35509.23,30112.83,24775.83,41012.75,55807.69,44273.83,33018.33,62904.92,0.09688618342594668,0.04126693143602118,0.541443811698206,0.520897433178033
5.0,Albay,5,30558.2,25014.5,20304.67,33212.0,50126.0,36710.83,30083.83,51097.08,0.07536457411901457,0.03182518036734491,0.530516211047222,0.5161791572359375
5.0,Antique,6,30079.6,24450.5,18991.04,32779.31,55973.19,39717.08,27249.75,63998.96,0.07298375772440893,0.03557822335957128,0.5293073511328668,0.5180546454087426
5.0,Apayao,81,31298.28,28114.17,24818.83,33701.42,57842.0,42301.83,31157.67,67602.33,0.08844922864714794,0.038805060074467615,0.5371599465272391,0.5196671753229739
5.0,Aurora,77,29971.74,25992.5,19828.0,33001.75,47560.9,38704.17,29770.42,56556.67,0.07949301105859666,0.03431369287233435,0.5326124255795616,0.5174227283276229
5.0,Basilan,97,22577.28,19982.67,16628.17,25226.92,36773.81,30950.0,25081.5,39067.92,0.05412368163875137,0.0246332826007229,0.5197311444109627,0.5125851884939697
5.0,Bataan,8,42122.74,36636.33,28576.17,48296.0,72612.21,53710.0,37793.33,76715.0,0.12442387092631868,0.05304717316307537,0.5554260770373844,0.5267843105939425
5.0,Batanes,9,49651.11,40638.5,31724.83,58181.25,101221.34,82532.5,53112.08,123322.25,0.14131825381638746,0.08902957038334794,0.5640042027172342,0.5447656021900087
5.0,Batangas,10,40397.29,33439.17,24840.88,49600.45,73329.2,50586.83,39678.88,81070.83,0.11092768130898298,0.04914816566801288,0.5485733845484125,0.5248358803580475
5.0,Benguet,11,41849.08,38839.75,27390.0,52915.04,72299.96,63091.67,41614.83,94284.0,0.13372518025291782,0.0647593763560501,0.5601488183715843,0.5326371874758253
5.0,Biliran,78,29545.55,23256.83,19497.92,31665.83,51940.59,34955.83,27861.67,52169.58,0.06794491179223006,0.029634214728639793,0.526748876285405,0.5150842776539757
5.0,Bohol,12,28676.39,22372.67,17222.33,32592.83,54897.8,36851.67,27885.33,59026.33,0.06421260217617594,0.032001006920367836,0.5248537954664753,0.5162670221022188
5.0,Bukidnon,13,21704.71,18079.0,13720.83,23829.01,46298.4,34940.33,27191.25,50905.04,0.046087708684994476,0.029614864319864903,0.5156508778273443,0.5150746077773258
5.0,Bulacan,14,42442.86,38595.75,31523.31,51185.52,66091.46,59843.5,44316.25,83845.67,0.1326951816708544,0.06070431717731916,0.5596258364228206,0.5306107743637221
5.0,Cagayan,15,33286.41,29599.67,22639.37,38097.25,61534.32,47969.5,35092.5,66310.67,0.09471997821130868,0.0458806556422852,0.5403439206456341,0.5232030249869613
5.0,Camarines Norte,16,25990.93,22036.53,18315.46,28515.77,45374.36,35129.58,28237.5,46770.67,0.06279365249021363,0.029851126568938943,0.5241333235309941,0.5151926738519049
5.0,Camarines Sur,17,27766.42,21399.58,15749.25,32407.17,51729.28,39900.83,27309.38,61970.0,0.060104891847405036,0.03580761933456391,0.5227681048741704,0.5181692802367684
5.0,Camiguin,18,30766.93,25305.17,20877.17,33496.46,71009.57,39350.0,31004.58,49363.5,0.07659158103642594,0.03511995574324314,0.5311392240105299,0.5178256377751548
5.0,Capiz,19,31667.05,29020.17,21913.04,35714.0,45292.1,38430.75,28547.96,49859.17,0.09227373157890803,0.033972351661545316,0.5391018385173204,0.5172521517035203
5.0,Catanduanes,20,32676.02,23153.86,17962.67,36814.44,50668.14,32721.25,23788.21,49657.21,0.06751024394798794,0.026844534958304925,0.5265281736162895,0.5136902058498387
5.0,Cavite,21,45759.21,40133.71,30561.29,55634.48,80940.44,62200.67,44200.0,92953.75,0.13918738093015878,0.06364703995486135,0.5629222516601997,0.532081325534214
5.0,Cebu,22,36631.51,32120.83,23280.74,43194.33,66056.89,52018.33,36524.0,81849.33,0.10536256519964898,0.05093526954938404,0.5457476959322936,0.5257289402563827
5.0,Compostela Valley,82,22318.21,19084.46,15673.0,25048.75,46674.79,38158.33,28541.92,50677.62,0.050332062678115345,0.033632258864225634,0.5178059492626061,0.5170821989424275
5.0,Davao Oriental,25,22295.47,19036.75,15816.71,22864.31,40095.35,29400.83,23722.38,38121.88,0.05013066418487664,0.022699277906413608,0.5177036891446738,0.5116187186352872
5.0,Davao del Norte,23,31274.24,27042.38,21310.0,36014.35,46390.7,37393.58,28489.33,50278.75,0.08392487544932106,0.03267753466354202,0.534862705449922,0.5166050997057862
5.0,Davao del Sur,24,28217.76,21774.17,16679.53,31943.92,56747.24,37511.33,26439.17,62191.67,0.0616861507361556,0.032824535349557704,0.5235709893339546,0.5166785595751743
5.0,Dinagat Islands,85,24031.48,19447.71,15855.42,25782.12,51570.46,32275.58,25950.5,56092.79,0.05186545196063396,0.02628815452742076,0.5185845279219848,0.5134121688223213
5.0,Eastern Samar,26,28904.28,22568.25,18172.17,32973.67,46893.46,32180.83,23789.17,51574.92,0.06503820513797906,0.02616986735120007,0.5252729955055703,0.5133530578021556
5.0,Guimaras,79,32677.57,29968.5,23217.25,35298.83,51252.24,40880.0,34175.83,51929.58,0.0962769223794335,0.03703002835134504,0.5411344593020377,0.518780148179942
5.0,Ifugao,27,26636.17,21388.58,17662.0,29788.17,51693.96,40888.33,31850.0,60092.5,0.06005845748509891,0.037040427635544715,0.5227445278191031,0.5187853449588126
5.0,Ilocos Norte,28,46018.56,41134.83,34293.0,52487.54,81879.55,72473.58,56532.67,92137.04,0.14341341445669706,0.0764718791682575,0.5650680208755532,0.5384902140848304
5.0,Ilocos Sur,29,32110.63,27040.42,20351.12,36178.53,60672.26,48489.92,35219.79,71761.33,0.08391660169021922,0.046530354980003095,0.5348585044473828,0.523527695774451
5.0,Iloilo,30,34342.5,26561.96,20404.46,40484.13,67511.03,47960.67,32148.58,82885.88,0.08189687578212879,0.04586963215135085,0.5338329882867047,0.523197516276586
5.0,Isabela,31,30424.98,26771.04,20773.29,35871.11,59296.42,44723.25,34718.71,68756.21,0.08277946637039854,0.041827993417415395,0.5342811238024732,0.5211778096918366
5.0,Kalinga,32,38726.17,31065.42,25636.42,43804.04,70456.16,49730.83,38543.33,75650.58,0.10090735698860157,0.048079523738251286,0.5434855632333402,0.5243018536217743
5.0,La Union,33,39227.12,30258.33,21530.73,47733.5,73862.53,48741.67,36589.67,87406.42,0.09750038340008696,0.046844643070911365,0.541755671835686,0.5236847532871342
5.0,Laguna,34,50487.13,45524.92,31779.29,59821.96,82723.71,67807.08,45616.25,98153.58,0.16194532624002014,0.0706461577135467,0.5744776021191914,0.5355789573502292
5.0,Lanao del Norte,35,30532.29,23602.0,17293.33,35065.83,55357.19,35433.33,25906.33,56517.5,0.06940197986834001,0.030230332160253295,0.5274887028397277,0.5153821722410906
5.0,Lanao del Sur,36,30847.1,28254.28,25083.21,33436.51,44519.55,37694.83,33006.0,44472.17,0.08904067578375821,0.033053619221183,0.5374602539077361,0.5167930384374477
5.0,Leyte,37,35984.28,26810.0,20436.75,41335.83,60307.74,40239.0,28937.5,65733.33,0.08294392843907555,0.0362297953174932,0.5343646294447839,0.5183802519907469
5.0,Maguindanao,38,22335.26,20455.0,17781.58,24929.42,29041.47,25233.33,21663.33,30846.67,0.05611753094312031,0.017496514772907285,0.5207435217218623,0.5090187695425088
5.0,Marinduque,40,30718.43,28363.0,21994.5,34550.0,46268.71,36497.5,29307.0,51890.0,0.08949961613556942,0.03155885632192898,0.5376932809465459,0.5160460685400857
5.0,Masbate,41,23463.6,19369.98,16891.5,24879.29,42805.09,33168.33,26694.58,42307.0,0.051537329871356126,0.027402675652180873,0.5184179238774053,0.5139691225241997
